X,Y,OBJECTID_12,OBJECTID_1,OBJECTID,DIR_P,STREET,DIR_S,STYPE,X1_DIR_P,X1_STRT,X1_DIR_S,X1_STYPE,X2_DIR_P,X2_STRT,X2_DIR_S,X2_STYPE,TR_DIR,SPOT,ZIP,BSI_DIST,BSI_ID,GPS_STAT,STATUS,IN_SERVICE,BLOCK,SHELTER,WITH_SHLTR,SH_BENCH,SH_QUAN,BENCH,WITH_BNCH,BN_QUAN,TR_CAN,WITH_TCAN,TR_QUAN,CURR_EDIT,COMMENT,SOURCE,CHG_PERS,ATT_DATE,GPS_DATE,SRVD_RTS,STOPABBR,ONSTREET,ATSTREET,STOPNAME,POINT_X,POINT_Y,LON,LAT,TO_DELETE,FAREZONEID,WITH_KIOSK,RT_LAYOVER,ADAComp,SRVD_RTS_O,GlobalID,created_us,created_da,last_edite,last_edi_1
-95.408222804630483,29.757197911199889,2043,3364,3364,W,DALLAS, ,ST,S,SHEPHERD, ,DR, , , , ,W,NS,77019,21,3372,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Made active added rte 41,May 2016 Service Change,spn,2016-05-12T00:00:00.000Z,2010-09-27T00:00:00.000Z,- 41 -,DALSHEWN,DALLAS ST,SHEPHERD DR,DALLAS ST @ SHEPHERD DR,3107952.20947286,13840358.8532448,0,0,N, , ,- 313 -,Y,--,{8AD4F1AB-46A0-40A5-A31E-0D86D0942A38}, ,,vw08,2016-06-09T00:00:00.000Z
-95.406569945764232,29.757098972022789,2044,3367,3367,W,DALLAS, ,ST, ,GROSS, , , , , , ,E,NS,77019,21,3375,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Made active added rte 41,May 2016 Service Change,spn,2016-05-12T00:00:00.000Z,1999-02-04T00:00:00.000Z,- 41 -,DALGROEN,DALLAS ST,GROSS,DALLAS ST @ GROSS,3108477.50008895,13840338.999938,0,0,N, , , ,Y,--,{646C01EF-4C5B-45CB-8E4A-2DCFC71DBD55}, ,,vw08,2016-06-09T00:00:00.000Z
-95.405219232403894,29.75713152399873,2045,3368,3368,W,DALLAS, ,ST, ,MARSTON, ,ST, ,TIRRELL, ,ST,E,MB,77019,21,3376,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Made active added rte 41,May 2016 Service Change,spn,2016-05-12T00:00:00.000Z,1999-02-04T00:00:00.000Z,- 41 -,DALMAREM,DALLAS ST,MARSTON ST,DALLAS ST @ MARSTON ST,3108905.49988911,13840363.999888,0,0,N, , , ,Y,--,{AACAA5A7-D15E-4404-9EEC-8302D599777C}, ,,vw08,2016-06-09T00:00:00.000Z
-95.402479016710089,29.757147757152172,2046,3369,3369,W,DALLAS, ,ST, ,DUNLAVY, ,ST, , , , ,E,NS,77019,21,3377,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 67ft SE,FV20151021,VW,2015-10-22T00:00:00.000Z,2015-10-21T00:00:00.000Z,- 41 -,DALDUNEN,DALLAS ST,DUNLAVY ST,DALLAS ST @ DUNLAVY ST,3109708.24992403,13840405.0001341,0,0,N, , , , , ,{4589342E-BB7B-4BFF-A4CE-F29AB722BA26}, ,,vw08,2016-01-06T00:00:00.000Z
-95.40042027722015,29.75712807201074,2047,3370,3370,W,DALLAS, ,ST, ,ROCHOW, ,ST, , , , ,E,FS,77019,21,3378,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 156ft SW,Fv20151021,VW,2015-10-22T00:00:00.000Z,2015-10-21T00:00:00.000Z,- 41 -,DALROCEF,DALLAS ST,ROCHOW ST,DALLAS ST @ ROCHOW ST,3110581.50014603,13840435.0000741,0,0,N, , , , , ,{2C000175-E727-49F6-9C10-8452E3D74A53}, ,,vw08,2016-01-06T00:00:00.000Z
-95.398307717428082,29.757264839834523,2048,3371,3371,W,DALLAS, ,ST, ,WAUGH, ,DR, , , , ,E,NS,77019,21,3379,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Made active   added SR rte 41,M Elder Srv Plan,spn,2015-03-03T00:00:00.000Z,2010-03-30T00:00:00.000Z,- 41 -,DALWAUEN,DALLAS ST,WAUGH DR,DALLAS ST @ WAUGH DR,3111093.50010628,13840484.9999741,0,0,N, , , , , ,{CC7AF0BC-5F4D-4331-8C74-70D62EA72575}, ,, ,
-95.396514479585178,29.757319881074118,2049,3372,3372,W,DALLAS, ,ST, ,JOE ANNIE, ,ST, , , , ,E,NS,77019,21,3380,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aeiral photo in GIS  moved 3ft W,Google Maps Street View,spn,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,- 40 41 -,DALJOEEN,DALLAS ST,JOE ANNIE ST,DALLAS ST @ JOE ANNIE ST,3111666.49994452,13840517.9999081,0,0,N, , , , ,- 18 -,{91B8F35A-4A9A-4748-8F5B-1FE53317DEED}, ,,sn01,2016-04-04T00:00:00.000Z
-95.394909758187893,29.757349999532458,2050,3373,3373,W,DALLAS, ,ST, ,EBERHARD, , , , , , ,E,NS,77019,21,3381,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Removed rte 48 added rte 18,Feb2012SrvChng,spn,2012-02-16T00:00:00.000Z,2010-03-30T00:00:00.000Z,- 40 41 -,DALEBEEN,DALLAS ST,EBERHARD,DALLAS ST @ EBERHARD,3112172.57931295,13840544.0805646,0,0,N, , , , ,- 18 -,{90C042E0-A080-47DF-84E2-3E5ABE38B24B}, ,, ,
-95.392536155585816,29.757405097668688,2051,3374,3374,W,DALLAS, ,ST, ,MONTROSE, ,BLVD, , , , ,E,NS,77019,21,3382,Y,A,1, , ,0, ,0,C,1,1, ,0,0,0,Verified location by aerial photo in GIS  not moved   verified amenity,Google Maps Street View,spn,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,- 40 41 -,DALMONEN,DALLAS ST,MONTROSE BLVD,DALLAS ST @ MONTROSE BLVD,3112924.71855669,13840587.3258849,0,0,N, , , , ,- 18 -,{1BB841C5-8C83-4B9A-9514-1F29A6C564ED}, ,,sn01,2016-04-04T00:00:00.000Z
-95.389880984286677,29.757436628668255,2052,3375,3375,W,DALLAS, ,ST, ,CROCKER, , , , , , ,E,NS,77019,21,3383,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 14ft S,Google Maps Street View,spn,2015-03-07T00:00:00.000Z,2015-03-07T00:00:00.000Z,- 40 41 -,DALCROEN,DALLAS ST,CROCKER,DALLAS ST @ CROCKER,3113769.75000311,13840636.9999982,0,0,N, , , , ,- 18 -,{2D53ACCD-A389-4CC7-8D17-930E7B1F5D79}, ,,sn01,2016-04-04T00:00:00.000Z
-95.387858061439189,29.757504696262608,2053,3376,3376,W,DALLAS, ,ST, ,STANFORD, ,ST, ,TAFT, ,ST,E,MB,77019,21,3384,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 11ft SW,Google Maps Street View,spn,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,- 40 41 -,DALSTAEM,DALLAS ST,STANFORD ST,DALLAS ST @ STANFORD ST,3114417.75001945,13840675.9999202,0,0,N, , , , ,- 18 -,{2AE52387-7F4E-4D88-A58C-C28FA694BDF0}, ,,sn01,2016-04-04T00:00:00.000Z
-95.383234389358265,29.757605886962654,2054,3377,3377,W,DALLAS, ,ST, ,GILLETTE, ,ST, , , , ,E,NS,77019,21,3385,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 15ft SE  removed C bench,Google Maps Street View,spn,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,- 40 41 -,DALGILEN,DALLAS ST,GILLETTE ST,DALLAS ST @ GILLETTE ST,3115858.50009069,13840757.0000863,0,0,N, , , , ,- 18 -,{019C70A2-49E5-4C52-A56A-DE1A2B90010D}, ,,sn01,2016-04-04T00:00:00.000Z
-95.381625855199573,29.757750160005369,2055,3378,3378,W,DALLAS, ,ST, ,WILSON, ,ST, , , , ,E,NS,77019,21,3386,Y,A,1, ,2,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS moved 9ft S  shltr type 4 to 2,Google Maps Street View,spn,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,- 40 41 -,DALWILEN,DALLAS ST,WILSON ST,DALLAS ST @ WILSON ST,3116379.50003295,13840827.9999443,0,0,N, , , , ,- 18 -,{A42D8423-3D86-4F6E-AD77-6BF07B207BD6}, ,,sn01,2016-04-04T00:00:00.000Z
-95.379042259474545,29.75783979893858,2056,3379,3379,W,DALLAS, ,ST, ,VALENTINE, ,ST, , , , ,E,NS,77019,21,3387,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 4ft S  verified amenities,Google Maps Street View,spn,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,- 40 41 -,DALVALEN,DALLAS ST,VALENTINE ST,DALLAS ST @ VALENTINE ST,3117199.22739612,13840882.6140083,0,0,N, , , , ,- 18 -,{B2D6677B-058D-4363-B56D-7330AEB2A9E5}, ,,sn01,2016-04-04T00:00:00.000Z
-95.37570786319236,29.75769537883826,2057,3380,3380,W,DALLAS, ,ST, ,GULF FREEWAY, , , , , , ,E,NS,77019,21,3388,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 5ft SW,Google Maps Street View,spn,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,- 40 41 -,DALGULEN,DALLAS ST,GULF FREEWAY,DALLAS ST @ GULF FREEWAY,3118260.24988036,13840863.9998723,0,0,N, , , , ,- 18 -,{7D1DE017-7EDD-4DC5-A9A2-81830A5ADF5B}, ,,sn01,2016-04-04T00:00:00.000Z
-95.382842699675066,29.744698603898975,2058,3414,3414, ,WESTHEIMER, ,RD, ,HELENA, ,ST, , , , ,W,NS,77006,21,3422,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Verified location with GPS  not moved  changed M can to C can,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESHELWN,WESTHEIMER RD,HELENA ST,WESTHEIMER RD @ HELENA ST,3116141.74985227,13836063.9999579,0,0,N, , , , ,- 42 81 82 -,{C264C618-903A-457C-BC91-9EDE1B70040D}, ,, ,
-95.385459554326772,29.744631663957612,2059,3415,3415, ,WESTHEIMER, ,RD, ,MASON, ,ST, ,TAFT, ,ST,W,MB,77006,21,3423,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Verified location with GPS  not moved  verified amenities,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESMASWM,WESTHEIMER RD,MASON ST,WESTHEIMER RD @ MASON ST,3115312.49987036,13836014.0000578,0,0,N, , , , ,- 42 81 82 -,{40EE7159-9420-4976-9920-7C927E1BFA4C}, ,, ,
-95.38713941054958,29.744609178231372,2060,3416,3416, ,WESTHEIMER, ,RD, ,WHITNEY, ,ST, , , , ,W,NS,77006,21,3424,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location with GPS  moved 15ft W  added type 4 shelt M can to C can,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESWHIWN,WESTHEIMER RD,WHITNEY ST,WESTHEIMER RD @ WHITNEY ST,3114779.94253653,13835989.3587029,0,0,N, , , , ,- 42 81 82 -,{68C6E140-6F82-43E9-8FC6-6BBD1102C416}, ,, ,
-95.38867879851027,29.744558900442492,2061,3417,3417, ,WESTHEIMER, ,RD, ,STANFORD, ,ST, , , , ,W,NS,77006,21,3425,Y,A,1, ,5,1, ,1,C,1,1,M,1,1,0,Verified location with GPS  not moved  verified amenities,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESSTAWN,WESTHEIMER RD,STANFORD ST,WESTHEIMER RD @ STANFORD ST,3114292.24994236,13835955.9998458,0,0,N, , , , ,- 42 81 82 -,{77E17E2A-DDC1-4A46-9329-D904F602D250}, ,, ,
-95.390998589137382,29.744734216160143,2062,3418,3418, ,WESTHEIMER, ,RD, ,MONTROSE, ,BLVD, , , , ,W,NS,77006,21,3426,Y,A,1, , ,0, ,0, ,0,0,C,1,1,0,Added C can,PFM Amen Act Log,spn,2014-02-03T00:00:00.000Z,2009-05-20T00:00:00.000Z,- 82 -,WESMONWN,WESTHEIMER RD,MONTROSE BLVD,WESTHEIMER RD @ MONTROSE BLVD,3113554.50010553,13835997.0000918,0,0,N, , , , ,- 81 82 -,{820A0DFE-118C-4978-A04C-004B1F482E2A}, ,, ,
-95.393042687819587,29.744703973315929,2063,3419,3419, ,WESTHEIMER, ,RD, ,WAUGH, ,DR, , , , ,W,NS,77006,21,3427,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved   removed C can,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESWAUWN,WESTHEIMER RD,WAUGH DR,WESTHEIMER RD @ WAUGH DR,3112906.5000892,13835966.0001538,0,0,N, , , , ,- 81 82 -,{AE768DF1-0295-499E-A6D1-A90F34ABE641}, ,, ,
-95.394210085796715,29.744300687930327,2064,3420,3420, ,WESTHEIMER, ,RD, ,COMMONWEALTH, , , , , , ,W,NS,77006,21,3428,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Verified location with GPS not moved  verified amenities,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESCOMWN,WESTHEIMER RD,COMMONWEALTH,WESTHEIMER RD @ COMMONWEALTH,3112540.74983644,13835808.0001418,0,0,N, , , , ,- 81 82 -,{2591F72C-E2C4-4265-AF9C-924787D1D938}, ,, ,
-95.395873429926766,29.743423750540817,2065,3421,3421, ,WESTHEIMER, ,RD, ,YUPON, ,ST, , , , ,W,NS,77006,21,3429,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS not moved,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESYUPWN,WESTHEIMER RD,YUPON ST,WESTHEIMER RD @ YUPON ST,3112022.99988769,13835473.0001556,0,0,N, , , , ,- 81 82 -,{A8497C02-2DA5-47B5-9DC9-D8BC9DA0E248}, ,, ,
-95.397841396679937,29.742861485369048,2066,3422,3422, ,WESTHEIMER, ,RD, ,RIDGEWOOD, ,ST, , , , ,W,NS,77006,21,3430,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 4 ft N,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESRIDWN,WESTHEIMER RD,RIDGEWOOD ST,WESTHEIMER RD @ RIDGEWOOD ST,3111405.09561169,13835249.4015214,0,0,N, , , , ,- 81 82 -,{1A8BC38C-CAA7-4ADD-9487-CA91FBB0184A}, ,, ,
-95.399040537057488,29.742862874031662,2067,3423,3423, ,WESTHEIMER, ,RD, ,CALIFORNIA, ,ST, , , , ,W,FS,77006,21,3431,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  moved 10ft NW,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESCALWF,WESTHEIMER RD,CALIFORNIA ST,WESTHEIMER RD @ CALIFORNIA ST,3111024.73383962,13835238.1896016,0,0,N, , , , ,- 81 82 -,{335B5A96-521E-4597-B60F-0859A14C4A95}, ,, ,
-95.401962967494143,29.742859238174134,2068,3424,3424, ,WESTHEIMER, ,RD, ,DUNLAVY, ,ST, , , , ,W,NS,77006,21,3432,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESDUNWN,WESTHEIMER RD,DUNLAVY ST,WESTHEIMER RD @ DUNLAVY ST,3110097.83050969,13835208.3297532,0,0,N, , , , ,- 81 82 -,{3698D1EE-C736-4900-A5A5-7282C63E8C33}, ,, ,
-95.404483913967184,29.742821070292742,2069,3425,3425, ,WESTHEIMER, ,RD, ,WOODHEAD, ,ST, , , , ,W,NS,77098,21,3433,Y,A,1, , ,0, ,0,C,1,1, ,0,0,0,Updated location with GPS  moved 11ft NE  verified amenity,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESWHDWN,WESTHEIMER RD,WOODHEAD ST,WESTHEIMER RD @ WOODHEAD ST,3109298.65625502,13835169.8580454,0,0,N, , , , ,- 81 82 -,{DCEFF877-22BA-49A3-B64A-549E51A256A1}, ,, ,
-95.406951360641528,29.742804282847924,2070,3426,3426, ,WESTHEIMER, ,RD, ,HAZARD, ,ST, , , , ,W,NS,77098,21,3434,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 19ft W,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESHAZWN,WESTHEIMER RD,HAZARD ST,WESTHEIMER RD @ HAZARD ST,3108516.21129762,13835139.6960322,0,0,N, , , , ,- 81 82 -,{45C66AE8-44E4-4392-86F1-D1C1CDD4D8BE}, ,, ,
-95.40862086193242,29.742830754840828,2071,3427,3427, ,WESTHEIMER, ,RD, ,BRUN, ,ST, , , , ,W,NS,77098,21,3435,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 8 ft N,FV20111208,spn,2011-12-08T00:00:00.000Z,2011-12-08T00:00:00.000Z,- 82 -,WESBRUWN,WESTHEIMER RD,BRUN ST,WESTHEIMER RD @ BRUN ST,3107986.37771161,13835133.0474234,0,0,N, , , , ,- 81 82 -,{829506E5-BB75-4F0F-8530-9ADB33C7BCF1}, ,, ,
-95.410415428187449,29.742666867550131,2072,3428,3428, ,WESTHEIMER, ,RD,S,SHEPHERD, ,DR, , , , ,W,NS,77098,21,3436,Y,A,1, , ,0, ,0,C,1,1,M,1,1,0,Verified location with GPS  not moved  verified amenities,FV20100927,spn,2010-09-28T00:00:00.000Z,2010-09-27T00:00:00.000Z,- 82 -,WESSHEWN,WESTHEIMER RD,SHEPHERD DR,WESTHEIMER RD @ SHEPHERD DR,3107418.99990936,13835056.0000054,0,0,N, , , , ,- 81 82 -,{1909B2DC-BA5F-444E-9399-A48C6A5FE438}, ,, ,
-95.339595046101152,29.634780645870197,2073,3429,3429, ,MARTIN LUTHER KING, ,BLVD, ,BOTANY, ,LN, , , , ,S,NS,77048,40,3437,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 9ft NW,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 80 -,MARBOTSN,MARTIN LUTHER KING BLVD,BOTANY LN,MARTIN LUTHER KING BLVD @ BOTANY LN,3131113.00009345,13796541.9999338,0,0,N, , , , ,- 77 -,{9481C28E-0FD7-4139-BCF6-C93328B8D7CE}, ,,vw08,2016-04-14T00:00:00.000Z
-95.339575737758238,29.633236005396437,2074,3430,3430, ,MARTIN LUTHER KING, ,BLVD, ,MADDEN, ,LN, , , , ,S,NS,77048,40,3438,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Made active added NBN rte 80,M Elder Srv Plan,spn,2015-09-24T00:00:00.000Z,2010-11-10T00:00:00.000Z,- 80 -,MARMADSN,MARTIN LUTHER KING BLVD,MADDEN LN,MARTIN LUTHER KING BLVD @ MADDEN LN,3131133.25005294,13795980.0000735,0,0, , , , , ,- 77 -,{183FA1AE-33A2-4CFF-9D9A-E3240EFF15FD}, ,,sn01,2016-05-19T00:00:00.000Z
-95.339574100569706,29.631758433848599,2075,3431,3431, ,MARTIN LUTHER KING, ,BLVD, ,FAIRGREEN, ,LN, , , , ,S,NS,77048,40,3439,Y,A,1, ,4,1,W,1, ,0,0,M,1,1,0,Updated location by aerial photo in GIS  moved 4ft W  verified amentieis,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 29 80 -,MARFAISN,MARTIN LUTHER KING BLVD,FAIRGREEN LN,MARTIN LUTHER KING BLVD @ FAIRGREEN,3131154.75000994,13795443.0001633,0,0,N, , , , ,- 30 77 -,{99CC61ED-9FF8-47D3-80AD-AFE6F32AFA90}, ,,sn01,2016-05-19T00:00:00.000Z
-95.3395705264508,29.630499427535565,2076,3432,3432, ,MARTIN LUTHER KING, ,BLVD, ,FAIRGREEN, ,LN, , , , ,S,FS,77048,40,3440,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 6ft S,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 29 80 -,MARFAISF,MARTIN LUTHER KING BLVD,FAIRGREEN LN,MARTIN LUTHER KING @ FAIRGREEN LN,3131162.71128011,13794991.8448976,0,0,N, , ,- 77 -, ,- 30 77 -,{871D5B9D-0BBA-4F85-BB0D-1B749EBA80A8}, ,,sn01,2016-05-19T00:00:00.000Z
-95.339568735112209,29.626170432427205,2077,3433,3433, ,MARTIN LUTHER KING, ,BLVD,E,OREM, ,DR, , , , ,S,NS,77048,40,3441,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 22ft NW,FV20111214,spn,2011-12-15T00:00:00.000Z,2011-12-14T00:00:00.000Z,- 29 -,MARORESN,MARTIN LUTHER KING BLVD,OREM DR,MARTIN LUTHER KING BLVD @ OREM DR,3131215.87357536,13793412.1233195,0,0,N, , , , ,- 30 -,{2761834B-575F-411B-B986-AFFA21BEC9F0}, ,,sn01,2016-05-19T00:00:00.000Z
-95.339156753245206,29.630888565596042,2078,3434,3434, ,MARTIN LUTHER KING, ,BLVD, ,FAIRGREEN, ,LN, , , , ,N,NS,77048,40,3442,Y,A,1, ,4,1,W,1, ,0,0,M,1,1,0,Added added NBN rte 80 to existing NBN rte 29,M Elder  Srv Plan,spn,2015-09-24T00:00:00.000Z,2010-11-10T00:00:00.000Z,- 29 80 -,MARFAINN,MARTIN LUTHER KING BLVD,FAIRGREEN LN,MARTIN LUTHER KING @ PARK VILLAGE,3131293.00006153,13795131.0001311,0,0,N, , , , ,- 30 77 -,{EA23146B-3757-4A6A-AE4F-A40784DB798B}, ,,sn01,2016-05-19T00:00:00.000Z
-95.339168901617185,29.633137838935582,2079,3435,3435, ,MARTIN LUTHER KING, ,BLVD, ,MADDEN, ,LN, , , , ,N,NS,77048,40,3443,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,6,Updated location with GPS  moved 11ft N,FV20160510,VW,2016-05-12T00:00:00.000Z,2016-05-10T00:00:00.000Z,- 80 -,MARMADNN,MARTIN LUTHER KING BLVD,MADDEN LN,MARTIN LUTHER KING BLVD @ MADDEN LN,3131263.69795477,13795937.4427439,0,0,R, , ,- 80 -, ,- 77 -,{793836F1-0A3D-4386-A191-1AA70F6D1500}, ,,vw08,2016-06-16T00:00:00.000Z
-95.33937486424955,29.633179722905624,2080,3436,3436, ,MADDEN, ,LN, ,MARTIN LUTHER KING, ,BLVD, , , , ,W,NS,77048,40,3444,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  Moved 21ft W  removed C bench,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 29 -,MADMARWN,MADDEN LN,MARTIN LUTHER KING BLVD,MADDEN LN @ MARTIN LUTHER KING BLVD,3131175.44944361,13795958.4860089,1,0,N, , ,- 30 -, ,- 30 -,{DF6619A3-3A10-45DD-9753-640CCB1EE568}, ,,sn01,2016-05-19T00:00:00.000Z
-95.33917494738904,29.634570978724039,2081,3437,3437, ,MARTIN LUTHER KING, ,BLVD, ,BOTANY, ,LN, , , , ,N,NS,77048,40,3445,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 4ft S  verified amentiies,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 80 -,MARBOTNN,MARTIN LUTHER KING BLVD,BOTANY LN,MARTIN LUTHER KING BLVD @ BOTANY LN,3131243.75016002,13796476.0000658,0,0,N, , , , ,- 77 -,{742FB83C-CC06-48FD-972E-449952C98946}, ,,vw08,2016-04-14T00:00:00.000Z
-95.339188311890709,29.636348085637415,2082,3438,3438, ,MARTIN LUTHER KING, ,BLVD, ,SELINSKY, ,RD, , , , ,N,NS,77048,40,3446,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS moved 3ft N  verified amenities,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 80 -,MLKSELNN,MARTIN LUTHER KING BLVD,SELINSKY RD,MARTIN LUTHER KING BLVD @ SELINSKY,3131218.74988194,13797116.0000981,0,0,N, , , , ,- 77 -,{C06522E5-2FCE-4658-BCD1-DCBE11732E5C}, ,,vw08,2016-04-14T00:00:00.000Z
-95.336682246215972,29.643751208840225,2083,3442,3442, ,MARTIN LUTHER KING, ,BLVD, ,AIRPORT, ,BLVD, , , , ,N,NS,77048,40,3450,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 212 ft N,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 80 -,MARAIRNN,MARTIN LUTHER KING BLVD,AIRPORT BLVD,MARTIN LUTHER KING BLVD @ AIRPORT B,3131908.75014237,13799625.9999994,0,0,N, , , , ,- 77 -,{6DB198CC-AF2F-4CDD-9DB1-F0768329C614}, ,,vw08,2016-04-14T00:00:00.000Z
-95.336977364233007,29.646251479791779,2084,3443,3443, ,MARTIN LUTHER KING, ,BLVD, ,WATERFORD, ,DR, , , , ,N,NS,77033,40,3451,Y,A,1, , ,0, ,0,C,1,1, ,0,0,0,Updated location by aerial photo in GIS  moved 8ft S  verified amenity,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 80 -,MARWATNN,MARTIN LUTHER KING BLVD,WATERFORD DR,MARTIN LUTHER KING BLVD @ WATERFORD,3131808.25001527,13800749.0000499,0,0,N, , , , ,- 77 -,{6133240A-10F5-4F32-A4C5-EA61FC46CC8E}, ,,vw08,2016-04-14T00:00:00.000Z
-95.337080820908383,29.648782577735073,2085,3444,3444, ,MARTIN LUTHER KING, ,BLVD, ,GROVETON, ,ST, , , , ,N,NS,77033,40,3452,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 8ft N,Google Maps Street View,spn,2016-03-15T00:00:00.000Z,2016-03-15T00:00:00.000Z,- 80 -,MARGRONN,MARTIN LUTHER KING BLVD,GROVETON ST,MARTIN LUTHER KING BLVD @ GROVETON,3131748.25013527,13801653.9998804,0,0,N, , , , ,- 77 -,{29E4CA5B-668F-43CE-B5C6-318037F4CF60}, ,,vw08,2016-04-14T00:00:00.000Z
-95.336425102713775,29.650736428523814,2086,3445,3445, ,MARTIN LUTHER KING, ,BLVD, ,RUE, ,ST, , , , ,N,NS,77033,40,3453,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location with GPS  moved 3 ft NE  verified amenities  node reivew,FV20101110,spn,2010-11-11T00:00:00.000Z,2010-11-10T00:00:00.000Z,- 80 -,MARRUENN,MARTIN LUTHER KING BLVD,RUE ST,MARTIN LUTHER KING BLVD @ RUE ST,3131934.32226969,13802371.7874868,1,0,N, , , , ,- 77 -,{965E677E-B56B-4EE2-8043-027FD8DEC259}, ,, ,
